# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
7574.3000 M138 939621 20 3494.3000 n204 n0 1 N n204->n190->n191->n202->n233->n22->n47->n6->n39->n1->n259->n263->n267->n241->n252->n242->n240->n251->n253->n256->n0
7574.4000 M153 761960 20 3059.4000 n193 n0 9 N n193->n190->n191->n202->n233->n22->n47->n6->n39->n1->n259->n263->n267->n241->n252->n242->n240->n251->n253->n256->n0
7586.6000 M230 749534 23 793.6000 n207 n0 46 N n207->n215->n200->n202->n233->n22->n47->n6->n39->n1->n259->n263->n267->n241->n252->n242->n240->n251->n253->n261->n240->n242->n256->n0
7610.6000 M180 901076 24 2272.6000 n192 n0 22 N n192->n21->n210->n215->n200->n202->n233->n22->n47->n6->n39->n1->n259->n262->n255->n250->n255->n266->n244->n247->n251->n255->n242->n256->n0
7634.3000 M252 859552 9 188.3000 n60 n0 56 N n60->n32->n52->n1->n251->n238->n242->n255->n240->n0
7814.0000 M263 747842 6 44.0000 n56 n0 59 N n56->n1->n267->n240->n255->n242->n0
8125.6000 M275 998186 13 4.6000 n78 n0 59 N n78->n2->n258->n253->n259->n240->n265->n262->n242->n244->n249->n252->n257->n0
8197.0000 M276 520468 6 43.0000 n39 n0 59 N n39->n1->n243->n246->n267->n260->n0
8224.8000 M274 623463 11 131.8000 n27 n0 57 N n27->n24->n23->n47->n6->n39->n1->n243->n246->n239->n238->n0
8224.9000 M278 649468 14 15.9000 n46 n0 59 N n46->n35->n28->n27->n24->n23->n47->n6->n39->n1->n246->n267->n239->n238->n0
8225.0000 M273 791670 14 160.0000 n54 n0 57 N n54->n35->n28->n27->n24->n23->n47->n6->n39->n1->n243->n246->n239->n238->n0
8251.5000 M279 540400 14 12.5000 n61 n0 59 N n61->n78->n2->n264->n251->n253->n242->n244->n259->n262->n265->n243->n266->n238->n0
8668.2000 M293 840270 11 19.2000 n42 n0 59 N n42->n30->n43->n7->n6->n39->n1->n260->n261->n263->n245->n0
8911.4000 M301 648818 9 40.4000 n31 n0 59 N n31->n7->n6->n39->n1->n238->n259->n240->n250->n0
9007.9000 M299 780316 13 192.9000 n46 n0 56 N n46->n35->n54->n44->n6->n39->n8->n32->n26->n1->n251->n261->n240->n0
9263.7000 M270 714974 17 1291.7000 n212 n0 38 N n212->n208->n195->n225->n37->n22->n41->n6->n39->n8->n32->n26->n1->n240->n238->n264->n266->n0
9263.8000 M281 531861 18 960.8000 n194 n0 43 N n194->n21->n210->n218->n225->n37->n22->n41->n6->n39->n8->n32->n26->n1->n240->n238->n264->n266->n0
9263.9000 M283 722733 18 905.9000 n206 n0 44 N n206->n212->n208->n195->n225->n37->n22->n41->n6->n39->n8->n32->n26->n1->n240->n238->n264->n266->n0
